Actual,Predicted,Probability
0,0,0.19637286605450868
0,1,0.8325632963664853
0,0,0.13129795497047006
0,0,0.10824181260257046
0,0,0.12517338875016282
1,0,0.3384701225122599
0,0,0.177806326387794
1,0,0.42310350159733484
0,0,0.19653435958520624
0,0,0.3172509741414526
0,0,0.14393570359364696
1,0,0.10178805419746374
1,0,0.0941331588203798
0,1,0.7477657955226625
1,0,0.3799143010336887
1,1,0.7621344887786426
0,1,0.6191274862473497
0,0,0.19321291366583077
0,0,0.18156215289154198
0,0,0.19026784874703315
0,0,0.1562876717092137
0,0,0.2999636592993887
1,0,0.4087282690875921
0,0,0.0802640146259297
0,0,0.2500172555458535
0,0,0.41010455568920834
0,0,0.043716692037505
0,0,0.19509692645138332
0,0,0.38477734110687534
0,0,0.4409097964197595
0,0,0.040236817744521446
0,0,0.27960825179768706
0,0,0.03477517469709428
0,0,0.07758821719146565
0,0,0.2952825666409735
0,1,0.5574460340688231
0,0,0.14799967407216708
0,0,0.3359663659923225
0,0,0.05548601906897697
0,0,0.4160752375836563
0,0,0.080036491812306
0,0,0.0024920923559691864
0,0,0.18704368306904137
0,0,0.014112045061907105
0,0,0.15397464946442838
0,0,0.04111232094728811
0,0,0.19666480845626066
0,0,0.16996727243568469
0,0,0.055577377079686324
0,0,0.19062009260126392
0,0,0.07208805394952271
0,0,0.13969098969994387
0,0,0.08869735480986929
1,1,0.5230931614167661
0,0,0.19753689137410466
0,0,0.17475438480516065
0,0,0.44179005901909013
0,0,0.06976543726851624
0,0,0.24093686233549955
0,0,0.15342612633098865
0,0,0.12111174121284622
0,0,0.10800443512407593
0,0,0.07125777595323325
0,0,0.14547833193378767
0,0,0.23187171450119218
0,0,0.018009135192955838
0,0,0.14746452904098403
0,0,0.025934291231402267
0,0,0.24001201323131677
0,0,0.2211104855088099
0,1,0.6846979075818808
0,0,0.4126234622043865
0,0,0.12351016618274115
0,0,0.24647513768674015
1,0,0.26732604480271915
1,0,0.19237097791421998
1,0,0.3695213870615006
0,0,0.2476916486270852
1,0,0.09023979230499708
0,0,0.32033319656492787
0,0,0.10421795855579573
1,1,0.5513931569901306
0,0,0.11256044947625941
0,0,0.33657659593743405
0,0,0.09366526594404274
0,0,0.12800511702504516
0,0,0.20355480741904902
0,0,0.29287454765542714
0,0,0.15216996378325495
0,0,0.272867763496187
0,0,0.34217468951472685
1,0,0.16384444529047232
0,0,0.20914123428512188
1,1,0.7115757513965719
0,0,0.18866068806689973
1,1,0.7103937713911926
1,1,0.5848277203696843
0,0,0.09090537696880749
0,0,0.2242281916856062
0,0,0.16223620645195205
0,0,0.1426539915044665
0,0,0.04666029544953901
0,0,0.16397822244699137
0,0,0.14708046261292482
0,0,0.30783527970502667
1,0,0.29562224050567
0,0,0.12171107458868266
0,0,0.24979369580915278
0,0,0.16345551582048046
0,0,0.16166549518645637
0,0,0.4057056456296267
0,0,0.206959650504291
0,1,0.5632250127489737
0,0,0.17211974367960994
1,1,0.633194310501114
0,0,0.17652686200331247
0,0,0.3312128943443271
0,0,0.04113492707496692
0,0,0.24302653541471833
0,0,0.25931290011250824
1,0,0.1784502031657215
0,0,0.2312064230719963
0,0,0.1505898034648527
0,0,0.15944586033429514
1,0,0.20447831180321588
0,0,0.14250161042835532
0,0,0.21287814836671348
1,0,0.18212369488539434
0,0,0.07990833545502338
0,0,0.07484821869568906
0,0,0.2079728327233745
1,0,0.44548676983364344
0,0,0.2660531384789317
0,0,0.24201994370359436
0,0,0.3362700262216529
1,0,0.42438175413380325
0,0,0.1133386408917702
0,0,0.18986744372104877
0,0,0.14873849584985432
0,0,0.09292692945708456
0,0,0.28666224248813
0,0,0.21463705615956066
0,0,0.11021300456843049
1,0,0.33367355689237344
1,0,0.15928291591079638
0,0,0.45925797607677854
0,0,0.20253412762705625
0,0,0.07025515715998208
1,1,0.6802007731314433
0,0,0.11955578393656294
1,0,0.48258192087315066
0,0,0.16068297295408784
0,0,0.4477581310051933
1,0,0.3289612797238034
0,0,0.18387979690913
0,0,0.467730934875499
0,0,0.08143057510332843
0,0,0.13217269635393625
0,0,0.11382598452480787
1,0,0.12317704348434003
0,0,0.1464357823642018
1,1,0.6735757689945452
0,0,0.18678626449699018
0,0,0.28038663166200106
0,0,0.12726720619249615
0,0,0.2773747012199479
0,0,0.25823083688845394
0,0,0.16998681584370823
0,0,0.49494846687767957
0,0,0.3269917082069224
0,0,0.4054335522313987
0,0,0.09050837531996549
0,0,0.2669974952026792
1,0,0.22249404426184974
0,0,0.3328716024089285
0,0,0.14553665401998225
0,1,0.5937533300591968
0,0,0.14377386371268872
0,0,0.09971685167518611
0,0,0.1645376267179526
1,1,0.6644304549420651
1,0,0.3197634618032909
0,0,0.246525052939409
0,0,0.2849601439691925
0,0,0.28493412507796767
0,0,0.2290057232689634
0,0,0.28006439818827855
1,0,0.49210615529591795
0,0,0.06999957160856968
0,0,0.33166176337597
0,0,0.22214920285168227
0,1,0.6201470725305848
0,0,0.3790087625127248
0,0,0.270974818053036
0,0,0.14453420484332713
1,0,0.04934050055781777
0,0,0.18147832003639947
0,0,0.04287554493954087
0,0,0.1244020622884248
0,0,0.36221724469174094
0,0,0.15634522122038563
0,0,0.10991454493945016
0,0,0.2616864258759462
0,0,0.15849175451387118
0,0,0.3978177066373
1,0,0.22468471480010255
0,0,0.0999319678840486
0,0,0.1326452749933054
0,0,0.306339271741099
0,0,0.14629998002942854
0,0,0.24301671407297168
0,0,0.07430576974946781
0,0,0.16208336438243054
1,1,0.7233393064965548
1,0,0.05502283014357276
0,0,0.020855492903275635
0,0,0.20021968645347227
0,0,0.1400755652087911
0,0,0.2884880358737159
0,0,0.22840148131453275
0,0,0.16081435380088924
1,1,0.5282755109736647
0,0,0.2121781593645288
0,0,0.28428834218760696
0,0,0.1492997984517976
0,0,0.07666863045386484
0,0,0.21916020085492277
1,1,0.5784490746333103
0,0,0.23995732224080332
1,0,0.07672994036412589
1,0,0.17219155429972338
0,0,0.10682527512087474
0,0,0.35779309919196195
1,0,0.34355660581991215
0,0,0.1123698096356968
1,0,0.1467954880821292
0,0,0.09493311718827817
0,0,0.3127387452934027
1,0,0.1510747328471245
0,1,0.5513174860221278
1,0,0.2546284497302912
0,0,0.17000102488842114
1,0,0.4223799491020914
1,1,0.5455271810315487
0,0,0.10860335556068397
0,0,0.0827746677159297
1,1,0.7090438427487137
0,0,0.07373383436875343
1,0,0.04777267370261712
0,0,0.08817598056525126
0,0,0.325951977320262
0,0,0.20155463475949362
1,0,0.37845757627791576
0,0,0.31995653387495576
1,0,0.4484110188747016
0,0,0.20999316826681252
0,0,0.25412064861751754
0,0,0.1434543389337601
0,0,0.24761253915798678
0,0,0.06945260002946657
0,0,0.2702808619357874
0,0,0.45375807684829345
1,0,0.4859541428177007
0,0,0.185082471972096
1,1,0.5096958550203082
0,0,0.1460569549319669
0,0,0.26244411510006804
1,1,0.5716607064639938
1,0,0.24735825484710475
0,0,0.2055198431346548
0,0,0.15935090064228172
0,0,0.11372495868455823
0,0,0.19743149549961314
1,0,0.12291185103819255
0,0,0.09709463892825712
0,0,0.1789816821086008
0,0,0.14179904136541271
0,0,0.21178497247615996
0,0,0.21490694224561235
0,0,0.22276776610792764
1,0,0.2766669204048443
0,0,0.18046257822637074
0,0,0.2718032103931277
0,0,0.17310950172155856
0,0,0.23874496246340354
0,0,0.3138052129277948
0,0,0.33477001462054795
0,0,0.10020846407074398
0,0,0.16483944450271729
0,0,0.026219020615307786
0,0,0.3613959275002462
1,1,0.6171857072731723
0,0,0.20567138567765303
0,0,0.32144726788811956
0,0,0.36386357804449876
0,0,0.33587554808497094
0,0,0.0392463204963993
1,0,0.12561932475011342
0,0,0.1784679500562777
0,0,0.11312811227522607
0,0,0.21617446068141433
0,0,0.12414210766941366
0,0,0.06841826064554962
0,0,0.3214182729624373
0,0,0.14087670710459751
0,0,0.17457439419221624
0,0,0.0757293398595452
0,0,0.4557971785117751
1,0,0.22611460327706606
0,0,0.13079226064539995
0,0,0.20057964450552096
1,0,0.2972748408665271
0,0,0.0443240540182248
0,0,0.21978330525044582
0,0,0.12813158617146655
0,0,0.18947496731254415
0,0,0.3606637569302137
1,1,0.7525055545688182
0,0,0.377566298941007
0,0,0.2682003426284047
0,0,0.20626852740347867
0,0,0.1500680394092816
0,0,0.045574053933313236
0,0,0.2419868303853996
1,0,0.3410613106534931
1,0,0.41048829635910267
0,0,0.07868214156987327
0,0,0.05773317582515591
0,0,0.28474342904403255
0,0,0.11595271372675574
0,0,0.2933770060728915
0,0,0.1435619767359814
0,0,0.07655922493589246
0,0,0.2087470706335811
0,0,0.10700776663481659
0,0,0.20971448564746986
1,0,0.2814198252998139
1,0,0.0805962471188928
0,0,0.10075064894956358
0,0,0.17387418406540853
0,0,0.24252333846988655
0,0,0.15780259548988473
0,0,0.28507672336761186
1,0,0.3956053634340619
0,0,0.31620908050384083
0,0,0.2802219914334634
1,0,0.31688411640119
1,1,0.6901586869081325
1,0,0.2717618570935915
0,0,0.24895819895899668
0,0,0.30321159762819216
1,1,0.6395730456789664
0,0,0.15437737954124195
1,0,0.23445524105330126
0,0,0.25417572463805294
0,0,0.3083046224602814
0,0,0.30513953276468486
0,0,0.27254113562816534
0,0,0.07771904294710918
0,0,0.03561346299205329
0,0,0.41583858737439705
0,0,0.14374787503905126
0,0,0.4924705383611082
0,0,0.14767143088607634
0,0,0.07286201734707462
0,0,0.15299186524461458
1,0,0.19814009370166363
0,0,0.163676898706631
0,0,0.1553563579971201
0,0,0.3737685234578551
0,0,0.2622256798396716
1,0,0.058627038623705094
0,0,0.21929344759147157
1,0,0.1829488870644793
0,0,0.08419576953842897
0,0,0.27218025218658565
0,0,0.05015157094953954
0,0,0.13300881487631863
0,0,0.1606990526931437
1,0,0.14387642207325574
0,0,0.08683323052008578
0,0,0.28275396539902503
0,0,0.2748325322037627
0,0,0.24555992227137025
0,0,0.0498421921250068
0,0,0.15119967348739596
0,0,0.14333623482658384
1,0,0.07034359065892294
0,0,0.2040437451547927
0,0,0.12036793328464197
0,0,0.321472899234475
0,0,0.07210041731244604
0,0,0.23884279643467887
0,0,0.17071792459342083
1,0,0.43949837044178675
0,0,0.18685858899127
0,0,0.16165641263865893
1,0,0.1901953382889784
0,0,0.19157906572628755
0,0,0.19462721599320823
0,0,0.376736342527372
1,1,0.8025097762011996
0,0,0.1632448510842768
0,0,0.22472177792945303
1,0,0.015348703886740745
0,0,0.13053668763637005
0,0,0.2708878184041916
1,0,0.051339443171322115
0,0,0.09287634309761088
0,1,0.5907666143366208
0,0,0.17293794095783013
0,1,0.8407412098602504
0,0,0.1511152216794205
0,0,0.1433204641811707
1,0,0.23539840173281645
0,0,0.17903520044897495
0,0,0.13356146139125838
0,0,0.0628188591987824
1,1,0.798432638627249
0,0,0.23136392664486424
0,0,0.10265082721624814
0,0,0.10920010207397828
0,0,0.4042163283235487
0,0,0.0663307232490274
1,0,0.07674065845417681
1,0,0.2538341363280878
0,0,0.3359465899914533
1,0,0.4282020743314808
0,0,0.19467484414003208
0,0,0.48876419945010763
1,1,0.6940504225565978
0,0,0.2586844719011239
1,0,0.16078163588784194
0,0,0.05648235847450335
0,0,0.15611010857876262
0,0,0.14455969282710485
0,0,0.16581477264836447
0,0,0.2274665051098076
0,0,0.17584640664859652
0,0,0.08012739459004777
0,0,0.14692066420920302
0,0,0.11036565587149962
0,0,0.28473108188465907
0,0,0.06071256319990243
0,0,0.07222667207194838
1,0,0.172788944135666
0,0,0.14427888795299118
1,0,0.12236596499195154
0,0,0.1266629323330847
0,0,0.22866673631095963
0,0,0.14643133156581495
0,0,0.17940600471138923
1,1,0.5295649833722099
0,0,0.31703035878388824
0,0,0.1351011520683238
0,0,0.3014174912474575
0,1,0.8495774990829178
0,0,0.043766043237114284
0,0,0.12811531497571974
0,1,0.644142449967361
0,0,0.23254630162859427
1,1,0.6078996687904556
0,0,0.06611570257321737
0,0,0.11881570979608938
0,0,0.14741050656960616
0,0,0.3521861423529982
0,0,0.28587920989261584
0,0,0.04550349536706082
0,0,0.2588181237907093
0,0,0.3542117731426551
0,0,0.11999803542961991
0,0,0.029779471757997222
0,0,0.2846768263116453
0,0,0.11247356621843989
0,0,0.34823067574107097
0,0,0.4721348869978366
0,0,0.057953402504150105
0,0,0.17914740423249906
0,0,0.20048709472178194
0,1,0.6533585139809275
0,0,0.18048564873277462
1,1,0.5945367209004908
0,0,0.3031590846515742
1,0,0.31662055245255866
0,0,0.21086959489280777
0,0,0.02715886352280324
0,0,0.2299447818486353
0,0,0.06589221475938864
0,0,0.16040759740485294
0,0,0.1493547190390943
1,0,0.1962007121365267
0,0,0.0631655370479826
0,0,0.18903839259947902
0,0,0.12204824081516842
0,0,0.276663459534092
0,1,0.6261231907618718
0,0,0.2925219018338482
0,0,0.35614362958472995
1,0,0.24566440315431998
0,0,0.17362523621948747
0,0,0.16268842200770567
0,0,0.21606295669533718
0,0,0.39013144769149244
0,0,0.11970224256852076
1,1,0.6197195955939336
0,0,0.13698159821605993
1,0,0.1396899178097884
0,0,0.18694093830356426
0,0,0.11124852028319653
0,0,0.05307659993769661
0,0,0.3422229167219392
0,0,0.22239114851012373
0,0,0.07212728858852682
0,0,0.2843758661453312
1,0,0.06859888829539608
1,0,0.09773419310088075
1,1,0.5625820121618581
0,0,0.24467120484120686
0,0,0.03414233315990734
0,0,0.22432699566806666
0,0,0.06851712484114798
0,0,0.12179744905258195
0,0,0.0008614085133093344
0,0,0.06083694436403862
0,0,0.09952258370879201
1,0,0.08044825473826839
1,0,0.1717910606315013
0,0,0.25001402239235915
0,0,0.474914710696726
0,0,0.1351902036454478
0,0,0.2093747563249449
0,0,0.06737817497297023
0,0,0.033496947036746626
0,0,0.1335016072373129
0,0,0.2978918143985312
1,0,0.26831088363966243
0,0,0.3037621211960109
0,0,0.1522532618585672
0,0,0.26564098677950854
0,0,0.24120639419702466
0,0,0.06296174440605598
1,1,0.8585537612096196
1,0,0.28116651196472847
1,0,0.31652534900194035
0,0,0.28136071492736964
0,0,0.14532591425729363
0,0,0.05830205398400706
0,0,0.21458260231869766
0,0,0.23395996144815198
0,0,0.07304141290156523
0,0,0.11676388216439781
0,0,0.13802780467727455
0,0,0.21162421790319386
0,0,0.17552771409613868
0,0,0.2761194221087109
0,0,0.08277529905937443
0,0,0.25125415053488875
0,0,0.04769504043363026
0,0,0.19488372399658807
0,0,0.13492800762403184
1,0,0.06750715557992121
0,0,0.2933582879667157
0,0,0.06265270913985624
0,1,0.7146884071979052
0,0,0.17336947808384906
0,0,0.06024970903082168
0,0,0.2713842455584924
0,0,0.3493928045865179
0,0,0.0622539077298443
1,0,0.19686433884981794
0,0,0.05474179470137177
0,0,0.12980918985081333
0,0,0.315861009725378
0,0,0.27853642292599967
0,0,0.17044624300444972
1,0,0.0974868261104314
0,0,0.28136739012945733
0,0,0.025167509243321843
1,0,0.061404598552879885
0,0,0.11966463283771975
0,0,0.43226336300758716
0,0,0.171784351489577
0,0,0.3016254601006909
0,0,0.1352046970704194
0,0,0.27961632694777255
0,0,0.2905455798249046
0,0,0.22585651443183896
1,0,0.37292727952967364
0,0,0.2806308522100838
0,0,0.025174144131496785
0,0,0.0555660382433074
0,0,0.057526679421476296
0,0,0.05300929313495506
0,0,0.2790182622680456
0,0,0.22514386319421315
0,0,0.08683367435252191
0,0,0.09469923333805544
0,0,0.16002839812635378
0,0,0.04152908288973593
0,0,0.45469554937483414
1,0,0.13953647449721232
0,0,0.23997864224554485
0,0,0.14418981804421105
0,0,0.32274448958719604
0,0,0.18711405600600556
1,0,0.30837591401692965
0,0,0.1498006589806121
0,0,0.2791076109645824
0,0,0.16768321970680888
0,0,0.24236512055446102
0,0,0.282096633266093
0,0,0.06641635460243224
0,0,0.06163525892893505
1,0,0.38765267454020996
1,1,0.5589819570716811
0,0,0.1504070029897953
0,0,0.14318278016588432
0,0,0.14375186459739306
0,0,0.2593423746713788
0,0,0.1069064471649757
0,0,0.3531847480132929
0,0,0.033367403568404785
0,0,0.25606610664010854
0,0,0.20002591371677206
0,0,0.16715010605180664
1,0,0.30864686070822794
0,0,0.05490776546023796
0,0,0.2795073595732127
0,0,0.12662826878278918
0,0,0.2739670279084706
0,0,0.1472611698650805
0,0,0.08404618494458546
0,0,0.133639135899229
0,0,0.14346038422008203
0,0,0.14262304234236103
1,0,0.07644416505443911
0,0,0.3155738706393718
0,0,0.10719179037385097
0,0,0.18726514527562205
0,0,0.18847898716398334
0,0,0.23365907405055036
1,0,0.3207597150275653
0,0,0.12545019027157273
0,1,0.6345260753893891
0,0,0.06252628159578658
0,0,0.06488720730867825
0,0,0.0799773412924929
0,0,0.3887245865521585
0,0,0.04840347931544653
0,0,0.183666869499343
1,0,0.30270661104623453
0,0,0.37013870821097783
0,0,0.16713417821859375
0,0,0.32529776937510574
0,0,0.2282988914454908
0,0,0.38095632308848837
0,0,0.2080384314167476
0,1,0.6232652270503
0,0,0.2599791498358654
1,0,0.136924007843632
0,1,0.510768194517594
0,0,0.24589966782389294
0,0,0.19293513089952716
0,0,0.3523373905426035
1,0,0.06598390119336797
0,0,0.14638551038414357
1,1,0.7185144974517138
0,0,0.08313957573784524
0,0,0.14931351429072842
0,0,0.10785584148725999
0,0,0.21418498893247814
0,0,0.2555362006059171
0,0,0.09023187988532518
0,0,0.1598632107116156
1,0,0.06545780555786122
0,0,0.224402719966869
0,0,0.08342490277238228
1,0,0.28666368101741335
0,0,0.2285558306249155
0,0,0.1847872412194363
0,0,0.21747638821948123
1,0,0.12422103796930505
0,0,0.2386739718000909
0,0,0.28708716793086325
0,0,0.1320947076239431
0,0,0.041262522806027165
0,0,0.03249642336004384
0,0,0.200969098060361
1,0,0.2728525068837922
0,0,0.1710408148777121
0,0,0.2196874528341337
0,0,0.15296762729255448
0,0,0.16702279974143255
0,0,0.11830625285596924
0,0,0.3228847268889011
0,0,0.020752482809718354
0,0,0.1990711831418262
0,1,0.6809386650934426
0,1,0.6473318334324587
0,1,0.559529278765729
0,0,0.2078090098967709
0,0,0.06732426744867882
1,0,0.29245651812381707
0,0,0.17661422028102977
0,0,0.12438419444135548
0,0,0.20420074709226269
0,0,0.2243582289537305
1,1,0.9452632264555502
1,0,0.3659981458207741
0,0,0.29931569433048166
0,0,0.25631589846053054
1,1,0.5980581868469702
0,0,0.06710530715868525
1,0,0.30298416192064787
0,0,0.2978763110888918
0,0,0.48455101996943256
0,0,0.10740188608487349
0,0,0.3364278879555057
1,0,0.29849012891556237
0,0,0.18588329188885042
0,0,0.2959134697113849
0,0,0.22279483137648998
0,0,0.17258344340487725
0,0,0.21097032807797486
0,0,0.09496437335151268
1,0,0.23294019486133677
1,0,0.2242297897945195
0,0,0.1669271519214241
0,0,0.18979199646519726
0,0,0.04639205566555304
0,0,0.10208218097983703
0,0,0.24700408470489887
0,0,0.3352632633598445
1,0,0.38494719513005626
0,0,0.1722187887608005
0,0,0.30063702883438914
0,0,0.27421549456738964
0,0,0.2512260639746246
0,0,0.05443817208654202
0,0,0.1096620765873419
0,0,0.13225565854333104
1,0,0.07377773718498509
0,0,0.25735080902099744
0,0,0.03005901504289595
0,0,0.12170506451481448
1,0,0.06936294815672191
0,0,0.13777100101105313
0,0,0.26201778145689364
1,0,0.38676645502553836
0,0,0.08885370413371159
0,0,0.2294190993146795
1,1,0.714283995031636
0,0,0.1785243566944689
0,0,0.036140207181107345
1,0,0.28431062516404
0,0,0.29414569033054555
0,0,0.1420674600037707
0,0,0.36072366269928513
0,0,0.4284368655964063
1,0,0.2462151310768248
0,0,0.10924354853693634
1,0,0.19877905984545846
0,0,0.18421107521902336
0,0,0.09805960927761684
0,0,0.17069239923013546
0,0,0.3029795694784366
0,0,0.33360587684591625
1,0,0.129383274804745
1,0,0.1820875856218527
0,0,0.47933666207151265
0,0,0.3140332658151222
0,0,0.06206043315835641
0,0,0.17003798704838444
1,0,0.15851795115751674
0,0,0.09461714719788028
0,0,0.2516451695621698
0,0,0.308303624219412
0,0,0.08467057159898045
0,0,0.1919716008776309
0,0,0.13198964766878532
0,0,0.0781369710972061
0,0,0.3313008096733502
0,0,0.3164660190916992
0,0,0.25538107356922646
0,1,0.5704382054808763
0,0,0.1705130127910187
0,0,0.055418191157873616
0,0,0.11553912925468739
1,1,0.6848073734895836
1,0,0.09889562048070398
0,0,0.36233103758875024
0,0,0.2773773450250476
0,0,0.10641129810239959
0,0,0.14113888949373957
0,0,0.34552645508954954
1,1,0.7248976654449247
0,0,0.1681316755360112
0,0,0.2985788405639352
0,0,0.11344740340368864
0,0,0.27685409986879794
0,0,0.2770502082078521
1,0,0.45508959456602016
1,1,0.5626314262580316
0,0,0.15391405988772794
0,0,0.3365645501885233
1,0,0.16280036808410622
0,0,0.23958359341278773
0,0,0.012458240131308852
0,0,0.07442963936569041
1,1,0.6202826246796143
0,0,0.21139240348864394
1,0,0.09751379203782133
0,0,0.11700440916587133
0,0,0.06577487759455662
0,0,0.021243696532566823
0,0,0.15326165254434002
1,0,0.2707486116905532
0,0,0.16030056270367196
0,0,0.40615373108988995
0,0,0.30594936124828476
0,0,0.19081762480921716
0,0,0.24077407500314266
0,0,0.1943256270863729
0,0,0.2569528849692564
0,0,0.1411456078375328
0,0,0.266298590672535
0,0,0.2241209243496637
1,0,0.12273731564361423
0,0,0.08093571309116881
0,0,0.2633691581594288
0,0,0.18988717127610777
1,0,0.370691858212874
0,0,0.06585629970008026
0,0,0.15761224311068392
0,0,0.22064273425107278
0,0,0.01872702395515385
0,0,0.15454764408174904
0,0,0.2961693536165195
0,0,0.08859573828955358
0,0,0.46347894779467375
0,0,0.1415291921460189
1,0,0.08699528224920239
1,0,0.2707930568477746
0,0,0.10326226235897162
1,0,0.22248764501801332
0,0,0.017180430178335544
1,0,0.13057525745039403
0,0,0.1154839094616671
0,0,0.30203035438435083
0,0,0.3295375193163169
0,0,0.13559117738613322
0,0,0.2690406933356409
0,0,0.18352068285147627
0,0,0.27267161062913986
0,0,0.29959732383106913
0,0,0.34092439419895354
0,0,0.21215916475521135
0,0,0.06759018311822834
0,0,0.357486780582542
0,0,0.36430793588392285
0,0,0.2994650446153419
0,0,0.11119175300809948
1,0,0.16923042226707447
0,0,0.07892591828438279
1,1,0.620008498216542
0,0,0.30094367835257235
0,0,0.2810149894559996
1,0,0.2984449918047168
1,0,0.25598294376832237
0,0,0.4058610765085611
0,1,0.7562176587802953
0,0,0.29281401039806815
0,0,0.062798295926112
0,0,0.244763604996192
0,0,0.15167217380700337
1,1,0.5241672491956622
0,0,0.40273571296859645
1,0,0.08630546161415335
0,0,0.22631200082605013
0,0,0.12405157021075926
0,0,0.24146514389286816
1,0,0.46562989800488974
1,0,0.24514819501117402
0,0,0.28704350082186314
1,0,0.20780285578495383
0,0,0.14315287991046033
0,0,0.27724944219600156
0,0,0.10336005620446119
0,0,0.20168715084224664
0,0,0.127463094366386
0,0,0.3380657999324924
1,0,0.36904708427219657
0,0,0.30106674052396093
0,0,0.2685731841357968
0,0,0.2923371562112258
0,0,0.01901738987527351
0,0,0.425806002435219
1,0,0.28905840600137805
0,0,0.22183274861500357
0,1,0.9348446480180387
0,0,0.19221501753053954
1,0,0.14825494901857084
0,0,0.1431515614640157
0,0,0.16811319600873792
0,0,0.13900722446529515
0,0,0.0644122221647845
0,0,0.15510398045742171
0,0,0.34407551079807985
0,0,0.18311457759859226
0,0,0.2976734975519871
1,0,0.2716828597301472
0,0,0.372674845639235
1,0,0.4139795050391889
1,0,0.07114268465626843
0,0,0.06768692623013334
0,0,0.0972308510473677
0,0,0.30005916021474993
1,0,0.4768089430961327
0,0,0.13760594469954715
0,0,0.19174616039334355
0,0,0.31084473094941784
0,0,0.03990622694979391
0,0,0.1264853230661204
0,0,0.14226159934139218
0,1,0.5141332223533353
0,0,0.057881288809401195
0,0,0.0548175364266568
1,0,0.03233411619260257
0,0,0.2353282807864566
0,0,0.05400894651385355
1,0,0.4769869426562422
1,1,0.5526715421563234
0,0,0.1310682166392737
0,0,0.20979994621651119
1,0,0.1386459106891511
0,0,0.14807762730837362
0,0,0.2733041016671805
0,0,0.23645920189882322
0,0,0.17199179168131004
0,0,0.15411292223561082
0,0,0.2542506836114544
0,0,0.4585655858558754
0,0,0.18548138395361138
0,0,0.36871152089736164
0,0,0.17508723640168847
0,0,0.11753716903861859
0,0,0.1899843522147784
1,0,0.2946108693573624
0,0,0.09355778141119198
0,0,0.30216031157302203
0,0,0.199216509356976
0,0,0.4925757031471166
0,0,0.27525270545915353
0,0,0.009584095206356252
0,1,0.6458369642288492
0,0,0.07360562676395628
1,0,0.27184851148568756
0,0,0.23656152246863257
0,0,0.23616631459774964
1,0,0.30750016676632236
0,0,0.2991065299071746
0,0,0.3368935698303006
1,1,0.692794368355265
0,0,0.1400558326167616
0,0,0.40364147323555344
1,0,0.367184059911005
0,0,0.26625385336883206
0,0,0.050449480067491746
0,0,0.17890083414148497
0,0,0.10978782563921685
1,0,0.12510993540209062
1,0,0.13429869336984593
0,0,0.20708604921115017
0,0,0.47660326049562607
0,0,0.27547875306117336
0,0,0.06581273638539849
0,0,0.21745141057093823
0,0,0.24819503374223478
1,0,0.29261830621328494
1,0,0.18595044690848134
1,0,0.4656816154694656
0,0,0.21125475302777533
1,1,0.5992153052381827
0,0,0.32665590835816977
0,0,0.1724261069113452
0,0,0.29131732541459066
0,0,0.08504280218728838
0,0,0.2775502467172446
1,0,0.15767908837299208
0,0,0.13481921453479112
0,0,0.20778663436528175
0,0,0.26946273476765636
0,0,0.0679111679167357
1,0,0.02446344847930515
1,0,0.32266159697250035
0,0,0.23354483518301444
0,0,0.05102837602171443
0,0,0.36069543714349295
0,0,0.06083344110699117
0,0,0.07794806775551734
1,0,0.47660571070710106
0,0,0.2713084950684026
0,0,0.06084627430211653
0,0,0.4890890391397894
1,0,0.4508380652178456
0,0,0.30594855407298277
0,0,0.27796086036667894
0,0,0.4503693230959466
1,0,0.3756585665175764
0,0,0.2930266081198701
0,0,0.16585846459889264
0,0,0.2162076210367409
0,0,0.10231117678567793
0,0,0.11844470439914312
0,0,0.12045928309599203
1,0,0.2468981658523992
0,0,0.3218429695087246
1,0,0.4095856953491555
0,0,0.029203259386849433
0,0,0.2859615512062901
0,0,0.16108661038359373
0,0,0.20952911025459703
1,1,0.7024347823702152
0,0,0.10955681797190056
1,0,0.06265110067558505
0,0,0.0751144423373341
0,0,0.3113571406583793
0,0,0.4277460426440672
0,0,0.08637604462038856
0,0,0.05682050341853076
0,0,0.37051150359949253
0,0,0.33419588445552423
1,1,0.518756548770789
0,0,0.27472974662113137
0,0,0.2034513522137848
1,1,0.7068450973620908
0,0,0.31901810952763504
1,1,0.5408513544820723
0,0,0.13170286878372114
0,0,0.23682598509197422
0,0,0.17618886682207763
0,1,0.552536439555364
0,0,0.008409785886326538
0,0,0.3665405674515492
0,0,0.06752771987700584
0,0,0.09076691618372558
0,0,0.22714654934108863
0,0,0.17743035489168046
1,0,0.23565660110621758
0,0,0.1837498074043246
0,0,0.11511000821503875
0,0,0.0551843939427168
0,0,0.08262903958897944
0,0,0.25883961228256014
0,0,0.31147875499791844
0,1,0.6579208936182898
0,0,0.04784392844799451
0,0,0.09799746319418995
0,0,0.06122807334199393
0,0,0.17188081560473645
1,0,0.4300358422564882
0,0,0.2505624046939721
0,0,0.42835939293002157
1,0,0.35763481319537194
0,0,0.13393405047622287
0,0,0.4123371307327545
1,0,0.062418215914891495
0,0,0.16408958231973333
1,0,0.37731306705400625
0,0,0.2799747133092782
0,0,0.04082687302824397
0,0,0.15306802614990248
0,0,0.19833136029305698
0,0,0.00039859365885739847
1,0,0.295244115203923
0,0,0.19407119591230979
0,0,0.2179823779724541
0,0,0.1787438483387269
0,0,0.3097068305134044
0,0,0.25820109234737915
